timestamp,camera_id,frame_id,zone_id,alert_level,violation_type,confidence,bbox,snapshot_path
2026-05-23 18:16:14.066,0,260,Z02,WARNING,None,0.31,"[314, 63, 636, 300]",logs\snapshots\snap_cam0_f260_20260523_181614_066.jpg
2026-05-23 18:16:18.623,0,309,Z01,CRITICAL,None,0.7,"[85, 57, 292, 297]",logs\snapshots\snap_cam0_f309_20260523_181618_623.jpg
2026-05-23 18:16:18.715,0,310,Z01,CRITICAL,None,0.7,"[88, 60, 294, 297]",logs\snapshots\snap_cam0_f310_20260523_181618_715.jpg
2026-05-23 18:16:18.809,0,311,Z01,CRITICAL,None,0.7,"[88, 60, 294, 297]",logs\snapshots\snap_cam0_f311_20260523_181618_809.jpg
2026-05-23 18:16:20.008,0,323,Z01,CRITICAL,None,0.63,"[98, 56, 298, 298]",logs\snapshots\snap_cam0_f323_20260523_181620_008.jpg
2026-05-23 18:16:20.107,0,324,Z01,CRITICAL,None,0.57,"[98, 56, 299, 297]",logs\snapshots\snap_cam0_f324_20260523_181620_107.jpg
2026-05-23 18:16:20.197,0,325,Z01,CRITICAL,None,0.51,"[99, 56, 299, 297]",logs\snapshots\snap_cam0_f325_20260523_181620_197.jpg
2026-05-23 18:16:20.292,0,326,Z01,CRITICAL,None,0.51,"[99, 56, 299, 297]",logs\snapshots\snap_cam0_f326_20260523_181620_292.jpg
2026-05-23 18:16:20.383,0,327,Z01,CRITICAL,None,0.47,"[98, 55, 299, 298]",logs\snapshots\snap_cam0_f327_20260523_181620_384.jpg
2026-05-23 18:16:20.476,0,328,Z01,CRITICAL,None,0.47,"[98, 55, 299, 298]",logs\snapshots\snap_cam0_f328_20260523_181620_477.jpg
2026-05-23 18:16:20.569,0,329,Z01,CRITICAL,None,0.5,"[97, 55, 299, 297]",logs\snapshots\snap_cam0_f329_20260523_181620_569.jpg
2026-05-23 18:16:20.663,0,330,Z01,CRITICAL,None,0.41,"[97, 55, 299, 298]",logs\snapshots\snap_cam0_f330_20260523_181620_663.jpg
2026-05-23 18:16:20.754,0,331,Z01,CRITICAL,None,0.36,"[97, 55, 299, 298]",logs\snapshots\snap_cam0_f331_20260523_181620_754.jpg
2026-05-23 18:16:20.851,0,332,Z01,CRITICAL,None,0.44,"[95, 56, 299, 298]",logs\snapshots\snap_cam0_f332_20260523_181620_851.jpg
2026-05-23 18:16:20.944,0,333,Z01,CRITICAL,None,0.41,"[95, 56, 299, 298]",logs\snapshots\snap_cam0_f333_20260523_181620_944.jpg
2026-05-23 18:16:21.034,0,334,Z01,CRITICAL,None,0.62,"[95, 56, 298, 297]",logs\snapshots\snap_cam0_f334_20260523_181621_035.jpg
2026-05-23 18:16:21.130,0,335,Z01,CRITICAL,None,0.56,"[94, 56, 299, 297]",logs\snapshots\snap_cam0_f335_20260523_181621_130.jpg
2026-05-23 18:16:21.222,0,336,Z01,CRITICAL,None,0.61,"[94, 55, 299, 297]",logs\snapshots\snap_cam0_f336_20260523_181621_222.jpg
2026-05-23 18:16:21.315,0,337,Z01,CRITICAL,None,0.6,"[94, 55, 299, 297]",logs\snapshots\snap_cam0_f337_20260523_181621_315.jpg
2026-05-23 18:16:21.406,0,338,Z01,CRITICAL,None,0.53,"[94, 55, 299, 297]",logs\snapshots\snap_cam0_f338_20260523_181621_408.jpg
2026-05-23 18:16:21.499,0,339,Z01,CRITICAL,None,0.5,"[94, 55, 298, 297]",logs\snapshots\snap_cam0_f339_20260523_181621_499.jpg
2026-05-23 18:16:21.594,0,340,Z01,CRITICAL,None,0.35,"[92, 55, 298, 298]",logs\snapshots\snap_cam0_f340_20260523_181621_594.jpg
2026-05-23 18:16:21.688,0,341,Z01,CRITICAL,None,0.42,"[91, 54, 298, 298]",logs\snapshots\snap_cam0_f341_20260523_181621_688.jpg
2026-05-23 18:16:21.781,0,342,Z01,CRITICAL,None,0.4,"[92, 54, 298, 297]",logs\snapshots\snap_cam0_f342_20260523_181621_781.jpg
2026-05-23 18:16:21.873,0,343,Z01,CRITICAL,None,0.43,"[92, 54, 298, 297]",logs\snapshots\snap_cam0_f343_20260523_181621_873.jpg
2026-05-23 18:16:21.969,0,344,Z01,CRITICAL,None,0.31,"[93, 54, 298, 298]",logs\snapshots\snap_cam0_f344_20260523_181621_970.jpg
2026-05-23 18:16:22.065,0,345,Z01,CRITICAL,None,0.42,"[93, 54, 299, 297]",logs\snapshots\snap_cam0_f345_20260523_181622_065.jpg
2026-05-23 18:16:22.157,0,346,Z01,CRITICAL,None,0.41,"[94, 54, 299, 297]",logs\snapshots\snap_cam0_f346_20260523_181622_157.jpg
2026-05-23 18:16:22.250,0,347,Z01,CRITICAL,None,0.41,"[94, 54, 299, 297]",logs\snapshots\snap_cam0_f347_20260523_181622_250.jpg
2026-05-23 18:16:23.039,0,356,Z01,CRITICAL,None,0.36,"[92, 53, 298, 298]",logs\snapshots\snap_cam0_f356_20260523_181623_040.jpg
2026-05-23 18:16:23.135,0,357,Z01,CRITICAL,None,0.59,"[93, 54, 298, 296]",logs\snapshots\snap_cam0_f357_20260523_181623_135.jpg
2026-05-23 18:16:23.231,0,358,Z01,CRITICAL,None,0.56,"[91, 54, 298, 297]",logs\snapshots\snap_cam0_f358_20260523_181623_231.jpg
2026-05-23 18:16:23.326,0,359,Z01,CRITICAL,None,0.59,"[92, 53, 298, 297]",logs\snapshots\snap_cam0_f359_20260523_181623_326.jpg
2026-05-23 18:16:23.415,0,360,Z01,CRITICAL,None,0.5,"[92, 54, 299, 297]",logs\snapshots\snap_cam0_f360_20260523_181623_415.jpg
2026-05-23 18:16:23.510,0,361,Z01,CRITICAL,None,0.5,"[92, 54, 299, 297]",logs\snapshots\snap_cam0_f361_20260523_181623_510.jpg
2026-05-23 18:16:23.606,0,362,Z01,CRITICAL,None,0.47,"[92, 54, 299, 297]",logs\snapshots\snap_cam0_f362_20260523_181623_606.jpg
2026-05-23 18:16:23.700,0,363,Z01,CRITICAL,None,0.41,"[92, 54, 298, 297]",logs\snapshots\snap_cam0_f363_20260523_181623_700.jpg
2026-05-23 18:16:23.789,0,364,Z01,CRITICAL,None,0.51,"[93, 54, 298, 297]",logs\snapshots\snap_cam0_f364_20260523_181623_790.jpg
2026-05-23 18:16:23.890,0,365,Z01,CRITICAL,None,0.38,"[93, 54, 298, 297]",logs\snapshots\snap_cam0_f365_20260523_181623_890.jpg
2026-05-23 18:16:23.981,0,366,Z01,CRITICAL,None,0.29,"[93, 53, 298, 297]",logs\snapshots\snap_cam0_f366_20260523_181623_981.jpg
2026-05-23 18:16:24.078,0,367,Z01,CRITICAL,None,0.34,"[94, 53, 298, 297]",logs\snapshots\snap_cam0_f367_20260523_181624_078.jpg
2026-05-23 18:16:24.171,0,368,Z01,CRITICAL,None,0.34,"[94, 53, 298, 297]",logs\snapshots\snap_cam0_f368_20260523_181624_171.jpg
2026-05-23 18:16:24.267,0,369,Z01,CRITICAL,None,0.42,"[96, 54, 300, 297]",logs\snapshots\snap_cam0_f369_20260523_181624_267.jpg
2026-05-23 18:16:24.360,0,370,Z01,CRITICAL,None,0.47,"[96, 53, 299, 297]",logs\snapshots\snap_cam0_f370_20260523_181624_360.jpg
2026-05-23 18:16:24.455,0,371,Z01,CRITICAL,None,0.65,"[99, 53, 299, 296]",logs\snapshots\snap_cam0_f371_20260523_181624_455.jpg
2026-05-23 18:16:24.547,0,372,Z01,CRITICAL,None,0.65,"[99, 53, 299, 296]",logs\snapshots\snap_cam0_f372_20260523_181624_547.jpg
2026-05-23 18:16:24.635,0,373,Z01,CRITICAL,None,0.44,"[103, 54, 303, 296]",logs\snapshots\snap_cam0_f373_20260523_181624_635.jpg
2026-05-23 18:16:24.718,0,374,Z01,CRITICAL,None,0.3,"[111, 55, 307, 298]",logs\snapshots\snap_cam0_f374_20260523_181624_719.jpg
2026-05-23 18:16:24.810,0,375,Z01,CRITICAL,None,0.26,"[114, 56, 309, 298]",logs\snapshots\snap_cam0_f375_20260523_181624_810.jpg
2026-05-23 18:16:26.463,0,393,Z02,WARNING,None,0.7,"[350, 74, 535, 297]",logs\snapshots\snap_cam0_f393_20260523_181626_463.jpg
2026-05-23 18:16:26.557,0,394,Z02,WARNING,None,0.79,"[351, 67, 539, 296]",logs\snapshots\snap_cam0_f394_20260523_181626_557.jpg
2026-05-23 18:16:26.653,0,395,Z02,WARNING,None,0.78,"[351, 66, 540, 296]",logs\snapshots\snap_cam0_f395_20260523_181626_653.jpg
2026-05-23 18:16:26.745,0,396,Z02,WARNING,None,0.7,"[350, 64, 537, 296]",logs\snapshots\snap_cam0_f396_20260523_181626_745.jpg
2026-05-23 18:16:26.838,0,397,Z02,WARNING,None,0.7,"[350, 64, 537, 296]",logs\snapshots\snap_cam0_f397_20260523_181626_838.jpg
2026-05-23 18:16:26.930,0,398,Z02,WARNING,None,0.71,"[350, 64, 536, 296]",logs\snapshots\snap_cam0_f398_20260523_181626_931.jpg
2026-05-23 18:16:27.023,0,399,Z02,WARNING,None,0.76,"[350, 64, 534, 296]",logs\snapshots\snap_cam0_f399_20260523_181627_024.jpg
2026-05-23 18:16:27.120,0,400,Z02,WARNING,None,0.71,"[350, 64, 534, 296]",logs\snapshots\snap_cam0_f400_20260523_181627_120.jpg
2026-05-23 18:16:27.212,0,401,Z02,WARNING,None,0.73,"[350, 64, 534, 296]",logs\snapshots\snap_cam0_f401_20260523_181627_212.jpg
2026-05-23 18:16:27.305,0,402,Z02,WARNING,None,0.73,"[349, 63, 533, 296]",logs\snapshots\snap_cam0_f402_20260523_181627_306.jpg
2026-05-23 18:16:27.398,0,403,Z02,WARNING,None,0.71,"[350, 63, 534, 296]",logs\snapshots\snap_cam0_f403_20260523_181627_398.jpg
2026-05-23 18:16:27.488,0,404,Z02,WARNING,None,0.69,"[350, 63, 534, 296]",logs\snapshots\snap_cam0_f404_20260523_181627_488.jpg
2026-05-23 18:16:27.582,0,405,Z02,WARNING,None,0.73,"[349, 62, 533, 296]",logs\snapshots\snap_cam0_f405_20260523_181627_582.jpg
2026-05-23 18:16:27.679,0,406,Z02,WARNING,None,0.73,"[349, 63, 533, 296]",logs\snapshots\snap_cam0_f406_20260523_181627_679.jpg
2026-05-23 18:16:27.770,0,407,Z02,WARNING,None,0.73,"[349, 63, 533, 296]",logs\snapshots\snap_cam0_f407_20260523_181627_770.jpg
2026-05-23 18:16:27.863,0,408,Z02,WARNING,None,0.73,"[350, 63, 532, 296]",logs\snapshots\snap_cam0_f408_20260523_181627_864.jpg
2026-05-23 18:16:27.954,0,409,Z02,WARNING,None,0.74,"[350, 63, 532, 296]",logs\snapshots\snap_cam0_f409_20260523_181627_954.jpg
2026-05-23 18:16:28.050,0,410,Z02,WARNING,None,0.72,"[349, 63, 532, 296]",logs\snapshots\snap_cam0_f410_20260523_181628_050.jpg
2026-05-23 18:16:28.140,0,411,Z02,WARNING,None,0.73,"[350, 61, 530, 296]",logs\snapshots\snap_cam0_f411_20260523_181628_140.jpg
2026-05-23 18:16:28.234,0,412,Z02,WARNING,None,0.72,"[350, 61, 531, 296]",logs\snapshots\snap_cam0_f412_20260523_181628_234.jpg
2026-05-23 18:16:28.328,0,413,Z02,WARNING,None,0.68,"[344, 61, 521, 295]",logs\snapshots\snap_cam0_f413_20260523_181628_328.jpg
2026-05-23 18:16:28.422,0,414,Z02,WARNING,None,0.68,"[344, 61, 521, 295]",logs\snapshots\snap_cam0_f414_20260523_181628_422.jpg
2026-05-23 18:16:30.097,0,432,Z02,WARNING,None,0.81,"[373, 71, 571, 296]",logs\snapshots\snap_cam0_f432_20260523_181630_097.jpg
2026-05-23 18:16:30.189,0,433,Z02,WARNING,None,0.8,"[366, 72, 565, 296]",logs\snapshots\snap_cam0_f433_20260523_181630_190.jpg
2026-05-23 18:16:30.280,0,434,Z02,WARNING,None,0.83,"[365, 72, 562, 296]",logs\snapshots\snap_cam0_f434_20260523_181630_280.jpg
2026-05-23 18:16:30.375,0,435,Z02,WARNING,None,0.8,"[350, 74, 522, 296]",logs\snapshots\snap_cam0_f435_20260523_181630_375.jpg
2026-05-23 18:16:30.465,0,436,Z02,WARNING,None,0.4,"[341, 72, 497, 299]",logs\snapshots\snap_cam0_f436_20260523_181630_465.jpg
2026-05-23 18:16:32.064,0,453,Z02,WARNING,None,0.56,"[350, 83, 541, 297]",logs\snapshots\snap_cam0_f453_20260523_181632_064.jpg
2026-05-23 18:16:32.154,0,454,Z02,WARNING,None,0.51,"[345, 84, 526, 297]",logs\snapshots\snap_cam0_f454_20260523_181632_154.jpg
2026-05-23 18:16:38.493,0,523,Z02,WARNING,None,0.48,"[313, 53, 510, 298]",logs\snapshots\snap_cam0_f523_20260523_181638_494.jpg
2026-05-23 18:16:39.149,0,530,Z02,WARNING,None,0.5,"[309, 53, 506, 299]",logs\snapshots\snap_cam0_f530_20260523_181639_149.jpg
2026-05-23 18:16:39.240,0,531,Z02,WARNING,None,0.67,"[308, 55, 504, 299]",logs\snapshots\snap_cam0_f531_20260523_181639_240.jpg
2026-05-23 18:16:39.335,0,532,Z02,WARNING,None,0.54,"[307, 57, 504, 300]",logs\snapshots\snap_cam0_f532_20260523_181639_336.jpg
2026-05-23 18:16:39.880,0,538,Z02,WARNING,None,0.64,"[305, 61, 501, 300]",logs\snapshots\snap_cam0_f538_20260523_181639_881.jpg
